,Event_ID,sensorName,days,Time,CHX,CHY,calib_factor,diameter,digits,kin_energy,status,maxpoh_rad10,poh_sensorpix,maxmeshs_rad10,meshs_sensorpix,maxczc_rad10,czc_sensorpix,time_received,months,years,rad_timestamp,Lat,Lon,daily_count_by_sensor,kin_energy_H,Time2,dt,Event_start,Event_end,Event_duration,Event_hits,Event_hit_frequency,Event_KEdensity_tot,Event_KEFlux_tot,Event_KE_max,Event_D_max,Event_D_max_vicinity,Event_count,meanPOHrad10_ev,meanPOHpix_ev,meanCZCrad10_ev,meanCZCpix_ev,meanMESHSrad10_ev,meanMESHSpix_ev
9275,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:10.774000,107643.1,715846.9,3.435,5.503,162.0,0.004,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403374778.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.002915644325816772,2022-06-28 08:02:10.774000+00:00,0.377,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9276,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:11.452000,107643.1,715846.9,3.435,8.602,403.0,0.024,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403374820.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.014237517774502235,2022-06-28 08:02:11.452000+00:00,0.678,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9277,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:13.834000,107643.1,715846.9,3.435,4.712,118.0,0.002,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403374864.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0016806799686245235,2022-06-28 08:02:13.834000+00:00,2.382,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9278,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:15.512000,107643.1,715846.9,3.435,7.333,291.0,0.012,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403374904.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.008078974834491215,2022-06-28 08:02:15.512000+00:00,1.6780000000000002,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9279,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:21.497000,107643.1,715846.9,3.435,4.866,126.0,0.002,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403389165.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0018839407708840699,2022-06-28 08:02:21.497000+00:00,5.985,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9280,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:32.987000,107643.1,715846.9,3.435,6.235,209.0,0.007,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403389211.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.004542298793728535,2022-06-28 08:02:32.987000+00:00,11.49,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9281,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:34.166000,107643.1,715846.9,3.435,7.37,294.0,0.013,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403389251.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.008224620265291784,2022-06-28 08:02:34.166000+00:00,1.179,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9282,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:37.777000,107643.1,715846.9,3.435,7.48,303.0,0.014,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403403364.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.00866875933354678,2022-06-28 08:02:37.777000+00:00,3.611,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9283,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:38.063000,107643.1,715846.9,3.435,4.47,106.0,0.002,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403403419.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0013937920425617833,2022-06-28 08:02:38.063000+00:00,0.28600000000000003,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9284,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:40.141000,107643.1,715846.9,3.435,5.635,170.0,0.004,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403403462.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.003171609360665203,2022-06-28 08:02:40.141000+00:00,2.0780000000000003,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9285,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:02:42.521000,107643.1,715846.9,3.435,5.087,138.0,0.003,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403403503.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0022056949161220404,2022-06-28 08:02:42.521000+00:00,2.3800000000000003,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9286,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:05.741000,107643.1,715846.9,3.435,5.385,155.0,0.004,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403436634.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.002699700181288679,2022-06-28 08:03:05.741000+00:00,23.220000000000002,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9287,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:07.221000,107643.1,715846.9,3.435,6.191,206.0,0.006,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403436686.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.004429524700973539,2022-06-28 08:03:07.221000+00:00,1.48,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9288,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:08.400000,107643.1,715846.9,3.435,8.172,363.0,0.019,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403436729.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.011867847152782609,2022-06-28 08:03:08.400000+00:00,1.179,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9289,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:10.186000,107643.1,715846.9,3.435,6.235,209.0,0.007,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403436774.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.004542298793728535,2022-06-28 08:03:10.186000+00:00,1.786,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9290,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:13.469000,107643.1,715846.9,3.435,5.087,138.0,0.003,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403436815.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0022056949161220404,2022-06-28 08:03:13.469000+00:00,3.2830000000000004,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9291,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:14.348000,107643.1,715846.9,3.435,5.487,161.0,0.004,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403436859.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0028856614806230182,2022-06-28 08:03:14.348000+00:00,0.879,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9292,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:18.030000,107643.1,715846.9,3.435,9.04,446.0,0.029,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403436900.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.016982600829967106,2022-06-28 08:03:18.030000+00:00,3.6820000000000004,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9293,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:20.612000,107643.1,715846.9,3.435,4.572,111.0,0.002,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403436944.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0015100222990162802,2022-06-28 08:03:20.612000+00:00,2.5820000000000003,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9294,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:25.998000,107643.1,715846.9,3.435,7.133,275.0,0.011,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403451077.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0073235671651654365,2022-06-28 08:03:25.998000+00:00,5.386,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9295,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:27.077000,107643.1,715846.9,3.435,5.731,176.0,0.005,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403451124.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0033676288672190463,2022-06-28 08:03:27.077000+00:00,1.079,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9296,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:28.357000,107643.1,715846.9,3.435,5.586,167.0,0.004,0,100.0,100.0,6.2,3.8,65.5,59.5,1656403451165.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0030747837695001,2022-06-28 08:03:28.357000+00:00,1.28,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9297,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:34.431000,107643.1,715846.9,3.435,5.141,141.0,0.003,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403451206.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0022899461376853078,2022-06-28 08:03:34.431000+00:00,6.074000000000001,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9298,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:39.549000,107643.1,715846.9,3.435,8.809,423.0,0.026,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403465074.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.015491580890032719,2022-06-28 08:03:39.549000+00:00,5.118,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9299,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:03:41.433000,107643.1,715846.9,3.435,6.451,224.0,0.007,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403465121.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.005126043322975144,2022-06-28 08:03:41.433000+00:00,1.8840000000000001,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9300,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:04:14.657000,107643.1,715846.9,3.435,8.612,404.0,0.024,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403524437.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.014296362402375284,2022-06-28 08:04:14.657000+00:00,33.224000000000004,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9301,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:04:16.936000,107643.1,715846.9,3.435,11.044,671.0,0.064,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403524477.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.034570446309365475,2022-06-28 08:04:16.936000+00:00,2.2790000000000004,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9302,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:04:21.518000,107643.1,715846.9,3.435,6.365,218.0,0.007,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403524516.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.004887543345178618,2022-06-28 08:04:21.518000+00:00,4.582,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9303,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:04:21.896000,107643.1,715846.9,3.435,6.631,237.0,0.008,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403524559.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.005652125842436295,2022-06-28 08:04:21.896000+00:00,0.378,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9304,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:04:22.572000,107643.1,715846.9,3.435,10.995,665.0,0.063,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403524596.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.0340290130397961,2022-06-28 08:04:22.572000+00:00,0.676,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9305,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:04:24.256000,107643.1,715846.9,3.435,8.325,377.0,0.021,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403524632.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.012675652754800492,2022-06-28 08:04:24.256000+00:00,1.6840000000000002,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
9306,1463,SchuleCAMIGNOLO,2022-06-28,2022-06-28 08:04:24.534000,107643.1,715846.9,3.435,6.913,258.0,0.01,0,100.0,100.0,6.2,4.3,65.5,60.5,1656403524670.0,2022-06,2022,2022-06-28 08:05:00,46.110338174958095,8.937054801193163,72,0.006552734178879747,2022-06-28 08:04:24.534000+00:00,0.278,2022-06-28 08:00:36.358000+00:00,2022-06-28 08:05:36.466000+00:00,300.108,72,0.23991363109280658,3.228935485448373,0.010759244956643517,0.064,11.044,12.13793103448276,1,100.0,100.0,65.47222222222223,59.416666666666664,6.191666666666666,3.7916666666666665
